"name","SCHOOLID","Gender","One player games","Collaborative games","Use email","Chat on line","Social networks","Browse the Internet for fun","Read news","Obtain practical information","Download music","Upload content","Internet for school","Email students","Email teachers","Download from School","Announcements","Homework","Share school material"
"Japan","0000059","Male",0,0,4,4,4,4,2,3,4,4,1,1,1,1,1,1,1
"Japan","0000059","Female",0,0,4,0,0,4,0,0,0,0,0,2,0,0,0,0,0
"Japan","0000059","Male",3,0,3,3,0,3,3,2,2,0,0,0,0,0,0,0,0
"Japan","0000059","Female",0,0,4,0,3,2,0,0,0,0,0,1,0,0,0,0,0
"Japan","0000059","Female",1,0,4,2,4,2,0,1,0,0,1,0,0,0,0,0,0
"Japan","0000059","Male",3,0,3,0,1,3,3,2,2,0,1,1,1,0,0,0,1
"Japan","0000059","Male",3,3,1,0,2,4,2,1,2,0,0,NA,NA,0,0,0,0
"Japan","0000059","Male",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000059","Male",2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1
"Japan","0000059","Female",2,3,4,0,0,2,1,0,1,0,0,0,0,0,1,0,0
"Japan","0000059","Female",0,0,3,3,0,2,1,1,2,0,0,3,0,0,0,0,0
"Japan","0000059","Male",3,4,0,2,0,4,3,0,4,0,0,0,0,0,0,0,0
"Japan","0000059","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000059","Male",0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000059","Male",3,0,3,0,0,3,1,2,2,0,0,1,0,0,0,1,1
"Japan","0000059","Female",4,0,4,4,4,4,1,1,2,1,0,0,0,0,0,0,0
"Japan","0000059","Female",0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000059","Male",0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0
"Japan","0000059","Female",3,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0
"Japan","0000059","Male",2,1,3,4,1,3,2,2,4,0,0,2,0,1,0,0,2
"Japan","0000059","Female",0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Japan","0000059","Male",0,0,1,1,4,0,4,4,4,4,0,1,0,0,0,0,0
"Japan","0000059","Male",2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Japan","0000059","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000059","Female",0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"Japan","0000059","Male",2,3,2,3,0,2,3,1,1,1,1,0,0,0,1,0,0
"Japan","0000059","Male",0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000059","Female",3,0,4,0,0,1,3,2,1,0,0,0,0,0,0,0,0
"Japan","0000060","Male",3,3,4,0,3,2,1,2,2,0,0,1,1,0,1,0,0
"Japan","0000060","Male",2,3,3,0,0,3,3,2,0,0,2,2,0,0,3,1,0
"Japan","0000060","Male",0,0,4,0,2,2,0,1,0,0,0,3,2,0,1,0,0
"Japan","0000060","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000060","Male",0,0,4,0,0,3,2,3,1,0,1,4,1,0,1,0,0
"Japan","0000060","Female",1,2,4,0,1,2,2,2,2,2,1,1,0,0,0,0,0
"Japan","0000060","Male",3,0,2,0,0,4,0,2,4,0,1,1,0,0,1,0,0
"Japan","0000060","Female",2,0,2,0,0,2,3,2,1,1,1,2,1,3,3,1,1
"Japan","0000060","Female",2,0,3,0,3,2,1,1,1,0,2,3,1,1,1,1,0
"Japan","0000060","Male",2,0,2,0,3,4,3,4,4,0,1,1,1,0,2,0,0
"Japan","0000060","Female",0,0,4,0,3,2,1,2,2,0,0,4,1,1,0,0,2
"Japan","0000060","Male",4,0,4,0,0,3,4,3,0,0,0,2,1,0,0,0,0
"Japan","0000060","Male",2,1,4,4,3,3,2,2,2,0,2,4,1,0,0,0,0
"Japan","0000060","Male",2,0,4,0,0,2,4,4,1,1,1,4,4,0,0,0,0
"Japan","0000060","Female",4,1,2,1,0,3,2,1,1,0,1,1,0,1,1,0,1
"Japan","0000060","Male",2,0,4,0,0,4,4,4,3,0,1,2,1,0,1,0,0
"Japan","0000060","Female",1,2,3,2,3,2,3,3,1,0,1,2,2,2,2,1,0
"Japan","0000060","Female",0,0,4,0,4,2,2,2,2,0,3,2,0,0,0,0,1
"Japan","0000060","Male",3,0,2,0,0,3,3,2,1,0,0,1,0,0,0,0,1
"Japan","0000060","Female",2,0,3,0,0,2,0,1,0,0,1,4,1,0,1,0,0
"Japan","0000060","Male",3,0,4,4,4,4,4,1,4,0,1,4,0,0,1,0,1
"Japan","0000060","Female",2,1,2,2,2,2,3,3,2,2,1,1,1,1,3,0,0
"Japan","0000060","Female",0,0,4,0,1,3,3,1,0,0,0,4,0,2,4,0,0
"Japan","0000060","Male",4,3,4,4,4,3,3,4,4,2,2,2,2,2,2,0,0
"Japan","0000060","Male",2,0,1,0,2,2,NA,1,2,1,2,4,0,1,2,0,0
"Japan","0000060","Male",2,3,4,2,3,3,1,1,1,0,1,4,0,2,2,1,1
"Japan","0000060","Female",0,0,3,0,0,1,1,1,0,0,0,3,1,0,1,0,0
"Japan","0000060","Male",3,1,2,1,1,4,3,3,1,0,0,2,1,0,0,0,1
"Japan","0000060","Male",4,3,4,4,2,3,3,3,2,2,1,3,2,1,1,2,0
"Japan","0000060","Female",0,0,4,0,0,3,1,1,1,0,1,2,0,0,0,0,0
"Japan","0000061","Female",1,3,4,0,2,3,1,2,0,0,2,4,0,1,0,0,0
"Japan","0000061","Female",0,0,3,0,0,2,3,NA,0,0,1,0,0,0,2,0,0
"Japan","0000061","Female",3,0,4,3,3,4,3,3,0,0,0,2,0,0,1,0,0
"Japan","0000061","Male",2,0,3,0,0,3,1,2,2,0,0,2,0,0,0,0,0
"Japan","0000061","Female",4,0,3,0,0,3,1,2,0,0,1,2,0,0,0,0,0
"Japan","0000061","Female",2,1,0,0,0,2,3,3,2,0,2,0,0,2,2,0,0
"Japan","0000061","Male",3,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1
"Japan","0000061","Male",0,0,0,0,0,4,4,4,0,1,0,0,0,0,0,0,0
"Japan","0000061","Male",3,4,2,4,4,4,4,2,4,0,1,1,0,0,0,0,0
"Japan","0000061","Female",0,0,2,3,3,2,3,3,0,0,1,2,0,1,1,0,0
"Japan","0000061","Male",0,0,3,2,2,4,4,4,2,2,0,0,0,0,0,0,0
"Japan","0000061","Male",1,1,4,4,4,4,4,4,2,0,2,2,0,0,0,0,0
"Japan","0000061","Male",4,0,2,0,0,3,1,NA,0,0,0,0,0,0,0,0,0
"Japan","0000061","Male",2,2,3,4,4,4,4,1,1,0,0,0,0,0,0,0,0
"Japan","0000061","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000061","Male",0,0,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0
"Japan","0000061","Female",2,0,3,3,3,1,0,2,1,0,1,1,0,0,0,0,0
"Japan","0000061","Female",1,0,3,0,0,2,0,2,1,0,0,1,0,0,0,0,0
"Japan","0000061","Male",2,0,2,0,3,3,3,3,0,0,2,1,0,0,0,0,0
"Japan","0000061","Female",2,0,4,0,4,4,2,2,0,0,1,2,0,0,0,0,0
"Japan","0000061","Female",0,0,4,4,3,3,2,3,3,0,2,2,0,0,1,0,1
"Japan","0000061","Female",2,0,2,1,2,2,3,4,1,0,2,2,0,2,0,0,0
"Japan","0000061","Male",3,3,3,2,2,3,2,1,3,0,1,2,0,0,0,0,0
"Japan","0000061","Male",4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Japan","0000061","Male",2,3,2,3,1,3,1,2,1,0,1,2,0,0,0,0,0
"Japan","0000061","Female",0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0
"Japan","0000061","Female",0,0,3,0,3,1,NA,2,0,0,0,0,0,0,1,0,0
"Japan","0000061","Male",0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Japan","0000061","Male",1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
"Japan","0000061","Male",1,0,2,0,0,1,3,2,0,0,1,2,0,0,0,0,0
"Japan","0000061","Female",0,0,2,2,2,2,2,1,1,0,1,2,0,0,0,2,1
"Japan","0000061","Male",3,0,4,0,4,2,3,1,2,0,0,2,0,0,0,0,0
"Japan","0000061","Male",0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"Japan","0000061","Male",3,0,4,0,0,4,4,2,2,2,1,4,0,0,0,0,0
"Japan","0000061","Female",2,0,4,0,2,3,3,2,0,0,0,0,0,0,0,0,0
"Japan","0000062","Male",0,0,0,0,2,3,NA,2,2,0,2,2,0,0,1,0,1
"Japan","0000062","Female",2,1,4,3,4,4,3,4,4,4,0,3,0,0,0,0,0
"Japan","0000062","Male",1,1,0,0,3,3,1,0,2,0,1,0,0,0,0,0,2
"Japan","0000062","Female",2,0,4,0,3,3,3,3,3,0,1,0,0,0,0,0,0
"Japan","0000062","Male",2,0,2,0,0,1,0,1,1,0,0,2,0,0,0,0,0
"Japan","0000062","Female",0,0,2,0,3,4,0,3,0,0,1,2,0,0,0,0,2
"Japan","0000062","Male",2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"Japan","0000062","Female",2,2,3,0,3,3,1,2,3,0,1,2,0,0,0,0,1
"Japan","0000062","Female",0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000062","Female",0,0,4,0,0,4,1,0,1,0,1,2,0,0,0,1,0
"Japan","0000062","Male",3,0,2,4,0,4,1,1,3,1,0,0,0,0,0,0,0
"Japan","0000062","Male",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000062","Male",3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Japan","0000062","Male",1,1,4,3,4,2,1,2,1,0,1,3,0,0,0,0,0
"Japan","0000062","Male",0,0,4,0,0,2,3,1,1,0,0,0,0,0,0,0,0
"Japan","0000062","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000062","Female",0,0,3,2,1,2,1,4,1,0,0,0,0,0,0,0,0
"Japan","0000062","Female",0,0,4,0,0,2,0,0,0,0,0,4,4,0,0,0,0
"Japan","0000062","Male",4,0,4,2,4,2,2,2,0,0,0,1,0,0,0,0,0
"Japan","0000062","Female",0,0,2,3,3,3,0,0,0,0,0,1,0,0,0,0,0
"Japan","0000062","Male",2,2,4,1,4,2,1,1,1,0,0,2,0,0,0,0,0
"Japan","0000062","Male",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Japan","0000062","Female",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Japan","0000062","Female",0,0,3,0,3,1,0,2,1,0,0,2,0,0,0,0,0
"Japan","0000062","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000062","Female",0,0,4,4,4,4,4,4,4,0,2,2,0,0,0,0,0
"Japan","0000062","Female",2,0,4,4,4,4,3,4,4,1,0,0,0,0,0,0,0
"Japan","0000062","Female",0,0,2,0,0,3,3,0,0,0,0,1,0,0,0,0,0
"Japan","0000062","Female",3,1,3,2,2,4,3,2,3,2,0,1,0,0,0,0,2
"Japan","0000062","Male",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000062","Female",3,1,3,0,0,1,0,0,1,0,0,3,0,0,0,0,0
"Japan","0000062","Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000063","Female",0,4,2,0,3,2,1,1,0,0,0,1,0,0,0,0,0
"Japan","0000063","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000063","Female",3,0,3,0,0,2,NA,4,0,0,1,3,0,0,0,0,0
"Japan","0000063","Female",2,0,4,3,4,3,1,1,2,0,0,1,0,0,0,0,0
"Japan","0000063","Male",3,0,2,0,3,2,1,0,0,0,0,1,0,0,0,0,0
"Japan","0000063","Female",0,0,4,3,4,3,3,3,1,0,0,1,0,0,0,0,0
"Japan","0000063","Male",2,0,2,0,2,0,2,2,2,0,1,2,0,0,0,0,2
"Japan","0000063","Male",3,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0
"Japan","0000063","Male",4,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000063","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000063","Male",3,0,3,0,0,4,0,0,0,0,0,3,3,0,0,0,0
"Japan","0000063","Male",3,0,4,0,0,2,2,2,3,2,1,2,0,0,0,0,0
"Japan","0000063","Female",0,1,4,3,3,3,0,1,2,0,0,0,0,0,0,0,0
"Japan","0000063","Female",1,0,2,4,4,3,1,1,1,0,0,0,0,0,0,0,0
"Japan","0000063","Female",2,0,4,2,2,2,0,3,2,1,0,2,0,0,0,0,0
"Japan","0000063","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000063","Male",3,0,3,3,0,4,3,0,4,0,0,0,0,0,0,0,0
"Japan","0000063","Male",3,0,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0
"Japan","0000063","Male",2,0,4,0,4,4,0,2,2,0,0,4,0,1,1,0,2
"Japan","0000063","Female",0,0,3,0,3,3,1,0,1,0,1,2,0,0,0,0,0
"Japan","0000063","Male",2,0,3,0,4,3,1,2,2,0,0,1,0,0,0,0,0
"Japan","0000063","Male",1,1,3,4,4,3,4,3,2,2,2,2,0,0,0,0,0
"Japan","0000063","Male",2,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0
"Japan","0000063","Female",0,0,3,2,3,4,4,4,1,0,1,0,0,0,0,0,0
"Japan","0000063","Female",0,0,3,2,0,3,0,0,0,1,1,2,0,0,0,0,0
"Japan","0000063","Female",2,0,4,3,4,4,3,2,1,0,0,2,0,0,0,0,0
"Japan","0000063","Female",3,1,4,1,4,3,2,1,0,0,1,3,0,0,0,0,2
"Japan","0000063","Female",2,0,4,3,3,3,3,1,1,0,0,2,0,0,0,0,0
"Japan","0000063","Female",0,0,3,0,3,3,3,3,1,0,1,1,0,0,0,0,0
"Japan","0000063","Female",4,4,3,4,4,3,4,4,4,0,1,2,0,0,0,2,0
"Japan","0000063","Male",4,0,4,0,2,3,3,0,0,0,0,4,0,0,0,0,0
"Japan","0000063","Female",0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000063","Female",0,0,4,0,3,2,0,0,0,0,0,2,0,0,0,0,0
"Japan","0000064","Male",3,0,0,0,0,4,3,4,4,2,0,0,0,0,0,0,0
"Japan","0000064","Male",2,2,0,4,0,4,2,NA,1,1,1,0,0,0,0,1,0
"Japan","0000064","Female",0,0,0,0,0,4,0,4,4,4,0,0,0,0,0,0,0
"Japan","0000064","Male",3,4,2,1,0,4,1,4,4,1,1,1,0,0,0,0,0
"Japan","0000064","Male",2,2,3,0,2,2,2,0,2,0,0,2,0,0,2,0,0
"Japan","0000064","Male",1,1,4,1,1,1,2,1,2,1,0,4,0,0,0,0,1
"Japan","0000064","Female",2,0,4,0,0,3,0,2,0,1,0,0,0,0,0,0,0
"Japan","0000064","Male",4,0,4,0,0,4,0,0,4,0,0,2,0,0,0,0,0
"Japan","0000064","Male",2,1,4,3,4,3,1,1,2,0,0,0,0,0,0,0,0
"Japan","0000064","Male",4,4,4,4,4,4,4,4,4,0,2,2,0,0,0,0,0
"Japan","0000064","Male",2,0,2,0,2,4,4,4,4,4,0,0,0,0,0,0,1
"Japan","0000064","Female",2,3,3,3,3,3,1,4,4,2,1,1,2,1,0,0,0
"Japan","0000064","Male",3,3,3,3,0,2,0,0,4,0,0,1,0,0,0,0,0
"Japan","0000064","Female",3,0,1,0,2,4,4,2,2,1,2,0,0,0,0,0,0
"Japan","0000064","Female",4,0,3,0,0,4,0,1,1,0,0,1,0,0,0,0,0
"Japan","0000064","Female",3,1,2,1,0,2,2,2,3,0,1,1,0,0,0,0,0
"Japan","0000064","Female",1,0,3,3,3,3,3,2,2,0,2,2,1,0,0,0,0
"Japan","0000064","Male",1,0,3,1,0,3,3,1,0,0,1,2,0,0,0,0,0
"Japan","0000064","Male",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000064","Male",4,4,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
"Japan","0000064","Male",2,1,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0
"Japan","0000064","Male",4,4,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0
"Japan","0000064","Female",0,0,3,0,0,2,0,2,3,0,0,3,0,0,0,0,0
"Japan","0000064","Male",3,2,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0
"Japan","0000064","Male",3,0,4,0,2,2,2,1,3,1,0,1,0,0,0,0,0
"Japan","0000064","Female",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000065","Female",0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"Japan","0000065","Female",1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000065","Female",2,1,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0
"Japan","0000065","Female",1,0,4,3,4,3,4,4,1,0,0,1,0,0,0,0,0
"Japan","0000065","Male",2,1,4,0,0,3,2,1,0,0,1,1,0,0,0,0,0
"Japan","0000065","Female",0,3,3,0,4,2,0,0,0,0,0,0,2,0,0,0,0
"Japan","0000065","Male",0,0,0,0,4,3,0,0,0,0,0,1,1,0,0,0,0
"Japan","0000065","Male",1,2,2,1,2,2,3,0,2,0,0,2,0,0,0,0,0
"Japan","0000065","Female",2,0,3,0,4,1,1,0,2,0,0,1,0,0,0,0,0
"Japan","0000065","Male",3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000065","Male",3,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"Japan","0000065","Male",2,2,4,0,4,3,0,0,2,0,0,2,0,0,0,0,0
"Japan","0000065","Male",2,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,2
"Japan","0000065","Male",4,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0
"Japan","0000065","Female",4,0,4,0,0,3,3,1,1,0,1,2,0,0,0,0,0
"Japan","0000065","Female",0,0,2,0,3,3,2,2,0,1,0,1,0,0,0,0,0
"Japan","0000065","Female",0,0,2,0,3,4,2,3,1,0,2,2,0,3,4,0,0
"Japan","0000065","Female",0,0,4,0,4,2,0,0,0,2,1,2,0,2,0,0,0
"Japan","0000065","Female",0,0,3,3,3,3,0,2,0,0,1,1,0,0,0,0,0
"Japan","0000065","Female",1,0,4,0,3,4,1,3,0,0,0,4,0,0,1,0,1
"Japan","0000065","Female",0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
"Japan","0000065","Male",1,0,2,2,0,2,3,3,1,1,1,1,0,1,1,0,0
"Japan","0000065","Male",3,2,0,0,0,0,NA,2,3,0,2,0,0,0,0,0,0
"Japan","0000065","Female",0,0,4,0,2,2,0,0,2,0,0,1,0,0,0,0,0
"Japan","0000065","Male",3,0,4,0,3,3,1,1,0,0,0,2,0,0,0,0,0
"Japan","0000065","Female",0,0,3,0,3,2,0,0,0,0,2,3,0,0,0,0,0
"Japan","0000065","Female",0,0,4,0,0,2,1,0,2,0,0,4,0,0,0,0,0
"Japan","0000065","Male",0,0,3,2,3,3,3,2,3,0,0,2,2,2,2,0,0
"Japan","0000065","Male",4,2,4,4,4,4,2,1,4,4,0,1,0,0,0,0,0
"Japan","0000065","Male",0,0,3,0,0,3,2,1,0,0,0,2,0,0,0,0,0
"Japan","0000065","Male",2,0,3,0,0,2,3,1,2,0,0,1,0,0,0,0,0
"Japan","0000065","Male",0,0,4,4,4,0,0,0,0,0,0,3,3,0,0,0,0
"Japan","0000065","Male",3,0,3,4,0,4,3,1,1,0,0,0,0,0,0,0,0
"Japan","0000065","Female",0,0,4,4,4,3,0,2,1,0,0,1,0,0,1,0,0
"Japan","0000065","Male",0,0,4,0,2,4,4,4,0,0,0,0,0,0,0,0,0
"Japan","0000066","Female",0,0,4,4,4,1,0,2,0,0,0,2,0,0,0,0,0
"Japan","0000066","Male",0,0,0,0,4,4,0,3,2,2,0,0,0,0,0,0,0
"Japan","0000066","Male",4,4,4,4,4,4,0,4,4,2,1,0,0,0,0,0,0
"Japan","0000066","Male",3,4,2,0,4,2,2,0,2,0,0,0,0,0,0,0,0
"Japan","0000066","Female",0,0,4,2,4,4,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000066","Male",4,0,3,0,0,4,2,3,0,0,0,2,0,0,1,0,0
"Japan","0000066","Male",3,2,0,2,4,4,4,1,2,0,1,0,0,0,0,0,0
"Japan","0000066","Male",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000066","Female",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000066","Male",3,0,3,3,0,3,2,1,1,0,0,1,0,0,0,0,0
"Japan","0000066","Female",0,0,3,0,0,0,0,0,2,0,1,2,0,0,0,0,0
"Japan","0000066","Female",1,0,3,3,4,3,NA,2,1,1,0,1,0,0,0,0,0
"Japan","0000066","Male",0,0,0,0,0,3,3,1,4,0,1,0,0,0,0,0,0
"Japan","0000066","Male",2,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"Japan","0000066","Male",0,0,4,2,0,4,0,0,1,0,0,0,0,0,0,0,0
"Japan","0000066","Female",4,0,3,0,0,4,0,1,0,1,0,1,0,0,0,0,0
"Japan","0000066","Male",2,0,3,0,0,1,3,3,0,0,1,3,0,1,0,0,0
"Japan","0000066","Female",0,0,4,0,3,2,1,1,1,0,2,0,0,0,0,0,0
"Japan","0000066","Female",0,0,4,3,4,4,2,3,4,0,1,2,0,0,1,0,0
"Japan","0000066","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000066","Male",3,3,4,1,1,3,0,1,0,0,0,3,0,0,0,0,0
"Japan","0000066","Female",3,0,2,3,0,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA
"Japan","0000066","Female",2,2,3,4,4,4,3,3,3,3,0,1,1,0,0,1,2
"Japan","0000066","Female",4,4,4,4,4,4,3,NA,0,0,0,1,NA,0,0,0,0
"Japan","0000066","Female",0,0,1,0,1,3,0,1,0,0,1,1,0,0,0,0,0
"Japan","0000066","Female",2,0,3,2,2,0,0,0,3,0,0,2,0,0,0,0,3
"Japan","0000066","Female",3,0,3,0,4,2,2,2,3,0,1,2,0,0,0,0,0
"Japan","0000066","Female",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000066","Female",3,0,3,3,3,3,3,0,3,0,0,2,0,0,0,0,0
"Japan","0000067","Female",0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,0,3,2,1,2,0,0,3,0,0,0,0,0
"Japan","0000067","Female",0,0,3,4,0,4,1,4,4,0,0,1,0,0,0,1,0
"Japan","0000067","Female",0,0,3,4,4,4,2,2,4,0,2,2,0,0,0,0,0
"Japan","0000067","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000067","Female",1,0,3,0,0,2,2,3,0,0,1,1,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,0,4,1,1,1,0,1,1,0,0,0,0,0
"Japan","0000067","Female",3,0,4,0,0,2,0,0,3,0,0,4,0,0,0,0,0
"Japan","0000067","Female",3,0,3,3,3,3,3,0,3,0,0,3,0,0,0,0,0
"Japan","0000067","Female",0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Japan","0000067","Female",1,1,4,0,4,2,1,1,0,0,1,2,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,0,2,3,1,2,0,0,0,0,0,0,0,0
"Japan","0000067","Female",0,0,4,4,4,4,2,3,4,0,1,0,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,1,2,4,1,0,0,0,1,0,0,0,0,0
"Japan","0000067","Female",1,0,0,0,0,3,1,2,2,1,2,0,0,0,0,0,0
"Japan","0000067","Female",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,0,3,3,3,3,0,0,2,0,0,0,0,0
"Japan","0000067","Female",0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,0,1,0,1,1,1,1,2,0,0,0,0,1
"Japan","0000067","Female",0,0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,0
"Japan","0000067","Female",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan","0000067","Female",0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,0
"Japan","0000067","Female",0,0,3,0,0,1,0,2,0,0,0,2,0,0,0,0,0
"Japan","0000067","Female",2,1,3,0,0,3,3,1,2,0,0,1,0,0,0,0,0
"Japan","0000067","Female",0,0,3,0,0,2,3,3,1,0,1,2,0,2,2,0,0
"Japan","0000067","Female",0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,0
"Japan","0000067","Female",2,0,2,0,4,4,4,4,4,4,4,3,3,2,0,2,0
"Japan","0000067","Female",1,0,3,4,0,2,4,1,1,0,1,1,0,0,0,0,0
"Japan","0000067","Female",0,0,0,0,0,4,3,0,2,0,3,3,0,0,0,0,0
"Japan","0000067","Female",3,0,3,0,0,2,1,1,2,0,1,1,2,0,0,0,0
"Japan","0000067","Female",0,0,3,0,0,3,0,2,2,0,1,2,0,0,0,0,0
"Japan","0000067","Female",0,2,4,2,0,3,0,2,4,1,0,4,0,0,0,0,0
"Japan","0000067","Female",0,0,4,0,0,2,0,1,0,0,0,2,1,0,0,0,0
"Japan","0000067","Female",2,0,4,0,0,3,0,2,1,0,1,2,0,0,0,0,0
"Japan","0000068","Male",4,0,4,0,2,4,0,4,4,0,1,2,3,2,2,0,0
"Japan","0000068","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japan","0000068","Male",1,4,3,3,0,3,3,3,3,3,0,0,1,1,1,0,1
"Japan","0000068","Male",0,NA,0,1,0,2,2,1,1,0,1,0,0,2,0,2,0
"Japan","0000068","Male",0,0,4,4,2,1,0,0,1,0,2,0,0,0,0,0,0
"Japan","0000068","Male",1,0,4,0,0,2,2,0,2,0,0,4,0,0,0,0,0
"Japan","0000068","Male",1,1,0,0,2,4,3,1,3,1,3,1,0,0,0,0,0
"Japan","0000068","Male",1,0,4,4,4,4,2,1,2,0,0,0,0,0,0,0,0
"Japan","0000068","Male",0,0,3,0,0,3,0,1,0,0,0,3,0,0,0,0,0
"Japan","0000068","Male",2,0,2,3,2,3,3,2,1,0,0,2,0,0,0,0,0
"Japan","0000068","Male",4,2,4,4,4,2,3,2,3,0,0,1,0,0,0,0,0
"Japan","0000068","Female",0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0
"Japan","0000068","Female",0,0,3,4,4,4,1,2,2,0,1,0,0,0,0,0,0
"Japan","0000068","Male",4,0,4,0,4,4,1,1,4,0,2,3,0,0,0,1,0
"Japan","0000068","Female",0,0,4,4,1,4,4,1,0,0,0,2,0,0,0,0,0
"Japan","0000068","Male",1,2,4,0,0,4,4,0,4,1,0,4,0,0,0,0,0
